,Наименование,Категория,Подкатегория,Безопасноcть,Качество,Общий балл,URL
2177,Майонез Провансаль «Селяночка»,Соусы,Майонез «Провансаль»,0,0,4.2500,https://rskrf.ru/goods/mayonez-provansal-selyanochka/
2178,Майонез Провансаль «Тысяча озер»,Соусы,Майонез «Провансаль»,0,0,4.2500,https://rskrf.ru/goods/mayonez-provansal-tysyacha-ozer/
2179,Майонез «Провансаль» Миладора,Соусы,Майонез «Провансаль»,0,0,4.1500,https://rskrf.ru/goods/mayonez-provansal-miladora/
2180,Майонез Провансаль Хабаровский «Приготовь вкусно!»,Соусы,Майонез «Провансаль»,0,0,4.1500,https://rskrf.ru/goods/mayonez-provansal-khabarovskiy-prigotov-vkusno-/
2181,Майонез провансаль классический 67% Billa,Соусы,Майонез «Провансаль»,0,0,3.8500,https://rskrf.ru/goods/mayonez-provansal-klassicheskiy-67-billa/
2182,Майонез Провансаль классический Rioba,Соусы,Майонез «Провансаль»,0,0,3.6500,https://rskrf.ru/goods/rioba/
2183,Майонез Провансаль классический «Вкуснотека»,Соусы,Майонез «Провансаль»,0,0,3.6500,https://rskrf.ru/goods/mayonez-provansal-klassicheskiy-vkusnoteka/
2184,"Майонез Провансаль классический «То, что надо»",Соусы,Майонез «Провансаль»,0,0,3.6500,https://rskrf.ru/goods/mayonez-provansal-klassicheskiy-to-chto-nado/
2185,Майонез Провансаль классический с массовой долей жира 67% «Каждый день»,Соусы,Майонез «Провансаль»,0,0,3.4500,https://rskrf.ru/goods/mayonez-provansal-klassicheskiy-s-massovoy-doley-zhira-67-kazhdyy-den/
2186,Майонез Провансаль классический «Круглый год»,Соусы,Майонез «Провансаль»,0,0,3.4500,https://rskrf.ru/goods/kruglyy-god/
2187,Майонез «Байсад» «Провансаль»,Соусы,Майонез «Провансаль»,0,0,3.1500,https://rskrf.ru/goods/mayonez-baysad-provansal/
2188,Майонез классический Хайнц,Соусы,Майонез «Провансаль»,0,0,0.8000,https://rskrf.ru/goods/heinz/
2189,Хлеб «Бородинский» «Славянский»,Хлебобулочные изделия,Хлеб Бородинский,5.000,4.055,4.3385,https://rskrf.ru/goods/khleb-borodinskiy-slavyanskiy/
2190,"Изделие хлебобулочное «Бородинское», упакованное «Хлебозавод №28»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.898,4.2283,https://rskrf.ru/goods/izdelie-khlebobulochnoe-borodinskoe-upakovannoe-khlebozavod-28/
2191,Хлеб «Бородинский» (нарезанная часть изделия в упаковке) «Черемушки»,Хлебобулочные изделия,Хлеб Бородинский,5.000,3.898,4.2283,https://rskrf.ru/goods/khleb-borodinskiy-narezannaya-chast-izdeliya-v-upakovke-cheremushki/
2192,Хлеб «Бородинский» в нарезке «Вологда»,Хлебобулочные изделия,Хлеб Бородинский,3.500,3.898,4.0783,https://rskrf.ru/goods/khleb-borodinskiy-v-narezke-vologda/
2193,Хлеб заварной «Бородинский новый» в упаковке,Хлебобулочные изделия,Хлеб Бородинский,5.000,3.583,4.0078,https://rskrf.ru/goods/khleb-zavarnoy-borodinskiy-novyy-v-upakovke/
2194,"Хлеб ржано-пшеничный «Бородинский» формовой, в упаковке «Натурпродукт»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.583,4.0078,https://rskrf.ru/goods/khleb-rzhano-pshenichnyy-borodinskiy-formovoy-v-upakovke-naturprodukt/
2195,"Хлеб «Бородинский» формовой, в упаковке (нарезанная часть изделия) «Хлебозавод №22»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.583,4.0078,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-narezannaya-chast-izdeliya-khlebozavod-22/
2196,"Хлеб из смеси ржаной обдирной и пшеничной муки, нарезанный (ломти), в упаковке: хлеб «Бородинский» «Новый» «Волжский пекарь»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.493,3.9448,https://rskrf.ru/goods/khleb-iz-smesi-rzhanoy-obdirnoy-i-pshenichnoy-muki-narezannyy-lomti-v-upakovke-khleb-borodinskiy-nov/
2197,"Изделия хлебобулочные из смеси ржаной и пшеничной муки, упакованные, нарезанные: хлеб «Бородинский» «Новый» «ВкусВилл»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.425,3.8975,https://rskrf.ru/goods/izdeliya-khlebobulochnye-iz-smesi-rzhanoy-i-pshenichnoy-muki-upakovannye-narezannye-khleb-borodinski/
2198,"Хлеб «Бородинский» формовой, в упаковке «Смак»",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.583,3.8578,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-smak/
2199,"Хлеб «Бородинский» формовой, в упаковке «Мир сдобрино»",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.740,3.7680,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-mir-sdobrino/
2200,"Хлеб «Бородинский» формовой «Хлебный Дом», нарезанный, в упаковке ",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.740,3.7680,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-khlebnyy-dom-narezannyy-v-upakovke-/
2201,Хлеб «Бородинский» (нарезанный) «Лимак»,Хлебобулочные изделия,Хлеб Бородинский,3.500,3.425,3.7475,https://rskrf.ru/goods/khleb-borodinskiy-narezannyy-limak/
2202,"Хлеб «Бородинский» «Новый», формовой «Хлебозавод №5»",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.898,3.6783,https://rskrf.ru/goods/khleb-borodinskiy-novyy-formovoy-khlebozavod-5/
2203,Хлеб «Бородинский» формовой в упаковке (нарезанная часть изделия) «Коломенское»,Хлебобулочные изделия,Хлеб Бородинский,5.000,3.430,3.6000,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-narezannaya-chast-izdeliya-kolomenskoe/
2204,"Хлеб «Бородинский» формовой, в упаковке (нарезанная часть изделия) «Пролетарец»",Хлебобулочные изделия,Хлеб Бородинский,2.000,3.425,3.5975,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-narezannaya-chast-izdeliya-proletarets/
2205,Хлеб «Бородинский» «Новый» формовой «Жуковский»,Хлебобулочные изделия,Хлеб Бородинский,3.500,2.953,3.5668,https://rskrf.ru/goods/khleb-borodinskiy-novyy-formovoy-zhukovskiy/
2206,"Хлеб «Нижегородский» «Бородинский» формовой, в упаковке",Хлебобулочные изделия,Хлеб Бородинский,5.000,2.908,3.5353,https://rskrf.ru/goods/khleb-nizhegorodskiy-borodinskiy-formovoy-v-upakovke/
2207,Хлеб «Бородинский» «Новый» нарезанный «Ваш хлеб»,Хлебобулочные изделия,Хлеб Бородинский,5.000,3.425,3.4975,https://rskrf.ru/goods/khleb-borodinskiy-novyy-narezannyy-vash-khleb/
2208,"Хлеб «Бородинский» «Новый», формовой, в упаковке (ломти) «Лента»",Хлебобулочные изделия,Хлеб Бородинский,2.000,3.268,3.4873,https://rskrf.ru/goods/khleb-borodinskiy-novyy-formovoy-v-upakovke-lomti-lenta/
2209,"Хлеб «Бородинский» формовой, в упаковке «Хлебодар»",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.583,3.4578,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-khlebodar/
2210,"Хлеб «Бородинский» формовой, в упаковке (нарезанная часть изделия) «Русский хлеб»",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.268,3.4373,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-narezannaya-chast-izdeliya-russkiy-khleb/
2211,"Изделие формовое, ржано-пшеничное, хлебобулочное, в упаковке, хлебец «Бородинский» «Волжский»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.020,3.4140,https://rskrf.ru/goods/izdelie-formovoe-rzhano-pshenichnoe-khlebobulochnoe-v-upakovke-khlebets-borodinskiy-volzhskiy/
2212,"«Бородинский» бездрожжевой, хлеб из смеси ржаной и пшеничной муки «Рижский»",Хлебобулочные изделия,Хлеб Бородинский,5.000,3.110,3.2770,https://rskrf.ru/goods/borodinskiy-bezdrozhzhevoy-khleb-iz-smesi-rzhanoy-i-pshenichnoy-muki-rizhskiy/
2213,"Изделие хлебобулочное из ржаной и смеси ржаной и пшеничной муки, хлеб «Бородинский» «Новый», «ЩелковоХлеб» формовой, в упаковке",Хлебобулочные изделия,Хлеб Бородинский,5.000,2.953,3.1668,https://rskrf.ru/goods/izdelie-khlebobulochnoe-iz-rzhanoy-i-smesi-rzhanoy-i-pshenichnoy-muki-khleb-borodinskiy-novyy-shchel/
2214,"Хлеб «Бородинский» формовой, в упаковке «Режхлеб»",Хлебобулочные изделия,Хлеб Бородинский,3.500,3.583,2.8578,https://rskrf.ru/goods/khleb-borodinskiy-formovoy-v-upakovke-rezhkhleb/
2215,Сушки простые из муки пшеничной высшего сорта,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-prostye-iz-muki-pshenichnoy-vysshego-sorta/
2216,Сушки «Малышка» простые,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-malyshka-prostye-08d976/
2217,Сушки «Малышка» простые,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-makovka-prostye/
2218,Сушки «Посольская малютка» с маком,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-posolskaya-malyutka-s-makom-f79d6f/
2219,Мини-сушки,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/mini-sushki/
2220,Сушки маковые,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-makovye-ef93ee/
2221,Сушки «Невелички» с маком,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-nevelichki-s-makom/
2222,Сушки маковые,Хлебобулочные изделия,Сушки,0,0,5.0000,https://rskrf.ru/goods/sushki-makovye-0080e1/
2223,Сушки «Малышка» с маком,Хлебобулочные изделия,Сушки,0,0,4.8800,https://rskrf.ru/goods/sushki-malyshka-prostye/
2224,Сушки василеостровские «Малышка» маковые,Хлебобулочные изделия,Сушки,0,0,4.8800,https://rskrf.ru/goods/sushki-vasileostrovskie-malyshka-makovye/
2225,Сушки с маком,Хлебобулочные изделия,Сушки,0,0,4.8500,https://rskrf.ru/goods/sushki-s-makom/
2226,Сушки к чаю,Хлебобулочные изделия,Сушки,0,0,4.8500,https://rskrf.ru/goods/sushki-k-chayu/
2227,Сушки «Кроха» с маком,Хлебобулочные изделия,Сушки,0,0,4.7300,https://rskrf.ru/goods/sushki-krokha-s-makom/
2228,Сушки «Малютка» с маком,Хлебобулочные изделия,Сушки,0,0,4.7000,https://rskrf.ru/goods/sushki-malyutka-s-makom-ab57bd/
2229,Сушки с маком,Хлебобулочные изделия,Сушки,0,0,4.7000,https://rskrf.ru/goods/sushki-s-makom-25aea3/
